name,amenity,shop,tourism,osm_id,osm_type,geometry,reviews,rating
Pharmacie Chinoise,doctors,None,None,5853524637,nodes,POINT (-6.6871923 4.7719004),396,2.1
Mobile Money,money_transfer,None,None,5853849902,nodes,POINT (-6.6802642 4.7630136),297,2.7
Mobile Money,money_transfer,None,None,5853849906,nodes,POINT (-6.6807731 4.7628792),195,2.1
Centre Medicale le Philantrope,doctors,None,None,5854201051,nodes,POINT (-6.6586449 4.7753023),344,1.1
Centre Santé Privé,doctors,None,None,5854298016,nodes,POINT (-6.6774696 4.7638228),233,2.9
Centre de Santé AEmmanuel,doctors,None,None,5854363637,nodes,POINT (-6.6748649 4.761065),277,2.2
ONG ADP Centre Medical Divine,doctors,None,None,5854468060,nodes,POINT (-6.6595468 4.7753732),246,1.2
Ong Aide aux développements des Producteurs - Centre Médical Espoir,doctors,None,None,5854486573,nodes,POINT (-6.6706666 4.7637092),411,1.5
Mobile Money,money_transfer,None,None,5856179600,nodes,POINT (-6.6509252 4.7678669),154,4.4
Mobile Money,money_transfer,None,None,5856179704,nodes,POINT (-6.6550581 4.7701169),199,4.9
Clinique Privée,doctors,None,None,5856196933,nodes,POINT (-6.6498211 4.767619),368,4.1
Centre de soin Paramédical,doctors,None,None,6544957768,nodes,POINT (-6.651419 4.7849721),375,3.3
Infirmerie privé inchala,doctors,None,None,6564456812,nodes,POINT (-6.6518743 4.7818135),388,1.2
Infirmerie Divine,doctors,None,None,6564489416,nodes,POINT (-6.6759901 4.7631739),374,1.8
Infirmerie Notre Dame de la Paix,doctors,None,None,6564489417,nodes,POINT (-6.6741152 4.7627102),248,3.8
Cabinet de soins infirmiers Dognimin de san Pedro,doctors,None,None,6564519996,nodes,POINT (-6.6533006 4.7717193),290,2.2
Centre médical orientale,doctors,None,None,6564519997,nodes,POINT (-6.6456496 4.7713177),252,1.5
Clinique Afrique Noire,clinic,None,None,6564548552,nodes,POINT (-6.6668974 4.7656651),474,2.5
ATRANS Transport,bus_station,None,None,9657730675,nodes,POINT (-6.6471517 4.7763466),103,4.0
Gare UTB,bus_station,None,None,10599228945,nodes,POINT (-6.6473022 4.7787191),493,3.5
Shell,fuel,None,None,5209368942,nodes,POINT (-6.6419387 4.7550587),102,2.0
Ecobank,bank,None,None,5251561922,nodes,POINT (-6.6332299 4.7453536),267,1.7
Centre médical des bois,doctors,None,None,5842318131,nodes,POINT (-6.6456905 4.7653845),392,4.1
Grande Pharmacie Seweke,pharmacy,None,None,5849333983,nodes,POINT (-6.6442066 4.7653387),416,4.4
Centre de Soins Pour Ulcers De Buruli,clinic,None,None,5850018289,nodes,POINT (-6.655089 4.737711),262,3.5
Orange Money,money_transfer,None,None,5854141850,nodes,POINT (-6.6445975 4.7458918),196,4.1
Clinique Maya,clinic,None,None,5854351868,nodes,POINT (-6.6940246 4.7546244),95,1.5
Mobile Money,money_transfer,None,None,5857008576,nodes,POINT (-6.6534087 4.7380261),221,3.9
Mobile Money,money_transfer,None,None,5857008632,nodes,POINT (-6.65464 4.7386977),278,4.7
Ong Femme Equilibre De La Creation – Centre De Santé Emmanuel,doctors,None,None,6545258756,nodes,POINT (-6.6747911 4.7607122),371,3.4
Infirmerie corps de troupes,doctors,None,None,6564534089,nodes,POINT (-6.6446511 4.761784),322,2.4
Cabinet dentaire gendarmerie,dentist,None,None,6564534090,nodes,POINT (-6.6446585 4.7620446),311,1.6
Clinique la Grâce,clinic,None,None,6564588122,nodes,POINT (-6.6918272 4.7598528),296,4.8
Infirmerie privée du bien-être,clinic,None,None,6564622156,nodes,POINT (-6.6657937 4.7828746),395,4.5
Centre médical la vie,doctors,None,None,6564622157,nodes,POINT (-6.6651928 4.7801135),379,2.7
Collège Anador,school,None,None,2443140233,nodes,POINT (-4.014552 5.4084706),72,1.1
Toum toum 2,water_point,None,None,9026605717,nodes,POINT (-3.0818511 5.2890831),340,2.4
Mabéré 2,water_point,None,None,9026600819,nodes,POINT (-3.0817704 5.3041701),429,4.1
Money service,money_transfer,None,None,9024567808,nodes,POINT (-4.0126749 5.4126903),430,1.4
Service Mobile Money,money_transfer,None,None,9024639520,nodes,POINT (-4.010039 5.4150065),308,4.6
EPV BEUGRE 1,school,None,None,9024639521,nodes,POINT (-4.0100712 5.4143301),398,1.0
École Coranique,language_school,None,None,9024639533,nodes,POINT (-4.0133347 5.413623),453,2.5
Collège Communauté 2,school,None,None,9024639545,nodes,POINT (-4.0138698 5.4143912),442,1.2
Service Mobile Money,money_transfer,None,None,9024639548,nodes,POINT (-4.0099975 5.4159509),176,4.9
Assiette d'or,restaurant,None,None,9024639565,nodes,POINT (-4.0100819 5.4134391),312,2.4
Cyber,internet_cafe,None,None,9024639572,nodes,POINT (-4.0114614 5.412888),432,5.0
École St Simon,school,None,None,9024567807,nodes,POINT (-4.0100712 5.4122796),409,2.2
Service Mobile Money,money_transfer,None,None,9024639535,nodes,POINT (-4.0100175 5.4148562),213,3.5
WC public,toilets,None,None,9024562434,nodes,POINT (-4.0098449 5.4109517),136,2.3
La Mosquée Môrôba,place_of_worship,None,None,9024562437,nodes,POINT (-4.0120824 5.4111703),104,3.6
WC public,toilets,None,None,9024562453,nodes,POINT (-4.0123566 5.4112196),392,4.6
Garbadrome,restaurant,None,None,9024562454,nodes,POINT (-4.0123073 5.4112196),195,4.4
Le bon Repas,restaurant,None,None,9024505785,nodes,POINT (-4.0098004 5.408483),326,1.0
Service Mobile Money,money_transfer,None,None,9024505790,nodes,POINT (-4.0100936 5.4093528),324,2.6
Service Mobile Money,money_transfer,None,None,9024505795,nodes,POINT (-4.009685 5.408372),258,1.0
Service Mobile Money,money_transfer,None,None,9024505802,nodes,POINT (-4.009856 5.4081835),405,4.4
Service Mobile Money,money_transfer,None,None,9024505803,nodes,POINT (-4.0095485 5.4082127),355,2.8
Garbadrome,restaurant,None,None,9024505789,nodes,POINT (-4.0098633 5.4085512),440,3.0
Lavage Auto,car_wash,None,None,9024505793,nodes,POINT (-4.0101703 5.4087559),305,1.1
Ferme sikensi,water_point,None,None,9139736817,nodes,POINT (-4.5949356 5.6402761),237,2.8
Tokoréyaokro,water_point,None,None,9138810817,nodes,POINT (-4.9740495 6.7981675),290,3.1
Lycée Moderne de Kouassi-Kouassikro,school,None,None,8365777085,nodes,POINT (-4.6769934 7.3519229),423,1.8
Lamicale Cyber,internet_cafe,None,None,9127765328,nodes,POINT (-4.6769527 7.3464257),148,1.5
Ndri Kouadiokro,school,None,None,9127766491,nodes,POINT (-4.676591 7.3437292),398,4.5
Municipalité,school,None,None,9127758919,nodes,POINT (-4.681107 7.344974),26,2.3
Collège Archange,college,None,None,9127758920,nodes,POINT (-4.6804581 7.3537877),331,2.4
Collège Moderne de Serihio,college,None,None,9127764901,nodes,POINT (-6.1131088 5.911379),36,1.7
Ô Baoulé,food_court,None,None,9127755463,nodes,POINT (-4.6829411 7.3463477),75,2.4
Pharmacie de Bietry,pharmacy,None,None,4107257189,nodes,POINT (-3.981225 5.2770149),378,2.7
STATION OLA ENERGY,fuel,None,None,9111646617,nodes,POINT (-6.6010141 5.94888),210,3.1
GARE UTB YABATO,bus_station,None,None,9111646618,nodes,POINT (-6.6010244 5.949952),350,4.5
Roval,restaurant,None,None,9095203217,nodes,POINT (-3.9788372 5.2773547),439,3.5
Club des amis,bar,None,None,9082665117,nodes,POINT (-3.9685368 5.2807905),49,4.8
VIVO Elephant,fuel,None,None,4391644118,nodes,POINT (-5.0228636 7.6894811),94,2.1
OLA,fuel,kiosk,None,3764374516,nodes,POINT (-5.040127 7.6837777),387,2.1
PETRO IVOIRE Darès-salam,fuel,kiosk,None,9072148032,nodes,POINT (-5.0335474 7.7381976),203,4.6
Kinésithérapie et orthophonie,doctors,None,None,8592240552,nodes,POINT (-3.9458053 5.3674031),228,1.0
Pharmacie St Jean Paul 2,pharmacy,None,None,8596285767,nodes,POINT (-3.9687982 5.3648596),456,1.5
Groupe Medical Bozouma,doctors,None,None,8596291266,nodes,POINT (-3.9706329 5.3717383),453,3.7
Pharmacie St Come et Damien,pharmacy,None,None,8596306256,nodes,POINT (-3.9707689 5.3723482),218,1.7
Clinique médicale janick,clinic,None,None,8846760396,nodes,POINT (-3.9644343 5.3715359),113,3.9
Restore hope,doctors,None,None,8846760397,nodes,POINT (-3.9639035 5.3713546),218,1.2
Cabinet dentaire Lorika,dentist,None,None,8846760508,nodes,POINT (-3.9594412 5.3633175),397,1.9
Bank of Africa,bank,None,None,8857717963,nodes,POINT (-3.9561953 5.3625476),12,3.2
Centre Medical du Triangle,doctors,None,None,8857717965,nodes,POINT (-3.9569195 5.3621177),400,4.2
Maquis Kinshasa,bar,None,None,9057245117,nodes,POINT (-3.9799232 5.2912828),102,3.3
Ophtalmologue,doctors,None,None,5924540070,nodes,POINT (-4.0641689 5.3532303),177,2.7
Cabinet Medical Douce,doctors,None,None,5924540072,nodes,POINT (-4.0629137 5.3520432),494,5.0
Mobile Money,money_transfer,None,None,5926480406,nodes,POINT (-4.0847827 5.3568588),140,4.1
Clinique Chinoise,clinic,None,None,5926954794,nodes,POINT (-4.0674459 5.3465293),31,3.3
Mobile Money,money_transfer,None,None,5927103179,nodes,POINT (-4.0638645 5.3485832),410,4.4
Centre de Santé Grâce,doctors,None,None,5934055260,nodes,POINT (-4.0993877 5.3689287),424,4.4
Centre Médical la Foi,doctors,None,None,5934609686,nodes,POINT (-4.0996814 5.3753891),333,4.3
Centre Soins Infirmier Sainte Rachel,doctors,None,None,5937035716,nodes,POINT (-4.0714793 5.3523867),475,4.5
Cabinet Médical Chinois Traditionnel d'Accupunture,doctors,None,None,5937083478,nodes,POINT (-4.0714764 5.3544497),207,2.0
Vente de médicaments Chinois,doctors,None,None,5937298521,nodes,POINT (-4.1028417 5.3663483),158,1.8
Mobile Money,money_transfer,None,None,5938982141,nodes,POINT (-4.0888097 5.3567994),94,3.3
Mobile Money,money_transfer,None,None,5938982314,nodes,POINT (-4.0933661 5.3577074),261,3.9
FSU-Com Ouassakara,doctors,None,None,6648341527,nodes,POINT (-4.0677577 5.353297),111,2.6
Gare de Dabou le fonctionnaire,bus_station,None,None,8345987607,nodes,POINT (-4.0809752 5.3555334),43,1.6
GARE SDS YOPOUGON,bus_station,None,None,11090096705,nodes,POINT (-4.0667465 5.3465703),286,1.1
ART Luxury Bus,bus_station,None,None,11867212169,nodes,POINT (-4.0631013 5.3461762),327,4.5
Laboratoire Dentaire,dentist,None,None,5936486539,nodes,POINT (-4.071774 5.3534389),28,4.4
Mobile Money,money_transfer,None,None,5936638122,nodes,POINT (-4.1014288 5.3668611),426,2.8
Laboratoire d'analyse médicale,doctors,None,None,5936638125,nodes,POINT (-4.1018003 5.3669879),237,2.7
Mobile Money,money_transfer,None,None,5938982147,nodes,POINT (-4.0895326 5.356324),438,4.1
Pharmacie Siporex,pharmacy,None,None,768587666,nodes,POINT (-4.074345 5.3555133),489,2.4
Pharmacie Bel-Air,pharmacy,None,None,2446130573,nodes,POINT (-4.0635961 5.3468205),20,2.2
Pharmacie Segaï,pharmacy,None,None,2446130581,nodes,POINT (-4.0677294 5.3520975),144,3.9
Total Yop Bel Air,fuel,None,None,2446130595,nodes,POINT (-4.0635814 5.3482626),1,4.0
Shell,fuel,None,None,3403288996,nodes,POINT (-4.0952107 5.3654558),447,2.5
Shell,fuel,None,None,4046073281,nodes,POINT (-4.0631027 5.3470581),346,4.0
La Renaissance,doctors,None,None,4258317452,nodes,POINT (-4.0673165 5.3526557),373,5.0
Pharmacie Divine grace,pharmacy,None,None,4361935207,nodes,POINT (-4.0864745 5.3553662),62,1.4
Epp Blokoss 2,school,None,None,4545284516,nodes,POINT (-4.0037046 5.3229163),116,1.3
Pharmacie Sainte Cécile,pharmacy,None,None,3145395508,nodes,POINT (-3.9927496 5.3773579),259,2.5
Pharmacie de Bounounim,pharmacy,None,None,3145725168,nodes,POINT (-3.9712148 5.3609637),45,4.2
Pharmacie Les Sept Lys,pharmacy,None,None,3147059045,nodes,POINT (-3.9874968 5.3858352),176,2.5
Pharmacie Bethel,pharmacy,None,None,3163359848,nodes,POINT (-3.9789846 5.3639608),492,4.3
Pharmacie Cellule Sainte,pharmacy,None,None,3170460528,nodes,POINT (-3.9791103 5.3931596),3,2.5
Western Union,bank,None,None,3172448166,nodes,POINT (-3.9921529 5.3943512),273,1.6
Pharmacie Bel Horizon,pharmacy,None,None,3178557828,nodes,POINT (-3.9907671 5.4060263),375,4.5
Ecobank,bank,None,None,3254356186,nodes,POINT (-3.9913225 5.3574641),287,4.8
Pharmacie Abobote,pharmacy,None,None,3282351225,nodes,POINT (-4.0062612 5.4106283),35,1.2
Pharmacie St Uriel de pailler,pharmacy,None,None,3287874986,nodes,POINT (-4.0122651 5.371906),285,3.1
Société générale Côte d’Ivoire,bank,None,None,3302428537,nodes,POINT (-3.9909635 5.3578924),112,3.5
Total Route zoo,fuel,None,None,3321276255,nodes,POINT (-4.0159604 5.3637581),407,4.5
Espace Biomedical Qhaoqi,doctors,None,None,3345581159,nodes,POINT (-3.9910061 5.4036458),345,1.5
Centre de santé urbain d'Angré,doctors,None,None,3978718027,nodes,POINT (-3.9846254 5.405196),220,3.0
Centre de Santé,doctors,None,None,3982237902,nodes,POINT (-4.0060247 5.3748913),465,3.9
Bank of Africa,bank,None,None,3995578765,nodes,POINT (-4.0168511 5.4181521),208,4.2
Banque Atlantique,bank,None,None,4002252623,nodes,POINT (-3.9980347 5.3607878),213,4.6
Banque Atlantique,bank,None,None,4003441146,nodes,POINT (-3.9929052 5.388442),119,3.3
Pharmacie Las Palmas,pharmacy,None,None,4003441155,nodes,POINT (-3.9947496 5.3807086),451,1.0
Pharmacie de la 7ᵉ Tranche,pharmacy,None,None,4003441191,nodes,POINT (-3.9884707 5.3911324),351,2.7
Société générale Côte d’Ivoire,bank,None,None,4003441192,nodes,POINT (-3.9932271 5.3819567),408,5.0
Pharmacie Hermes,pharmacy,None,None,4003470431,nodes,POINT (-3.9739711 5.3853144),236,2.7
Centre de Diagnostic Medical et Radiologique (CDR),doctors,None,None,4029208090,nodes,POINT (-3.9992195 5.3629228),311,4.4
Pharmacie des allées,pharmacy,None,None,4203066967,nodes,POINT (-3.9870876 5.4090062),284,1.3
Pharmacie Bien-être,pharmacy,None,None,4363722340,nodes,POINT (-3.9758868 5.391027),470,4.2
Pharmarcie les Perles,pharmacy,None,None,4365089204,nodes,POINT (-3.9941112 5.3856259),419,3.8
Pharmacie des Laureades,pharmacy,None,None,4368676895,nodes,POINT (-3.9861222 5.3975431),383,2.3
Pharmacie Angré,pharmacy,None,None,4411568293,nodes,POINT (-3.9911143 5.3990215),423,3.8
Pharmacie du château Angré,pharmacy,None,None,4449400891,nodes,POINT (-3.9799911 5.413709),498,2.8
Centre Médico-Chirurgical De La Clémence Rahma,doctors,None,None,4485201605,nodes,POINT (-4.0238224 5.4296419),420,2.2
Pharmacie Tehoua,pharmacy,None,None,4485218895,nodes,POINT (-4.0235615 5.4303502),95,3.5
Ecobank,bank,None,None,4494190091,nodes,POINT (-4.0061898 5.4030729),418,4.0
Clinique Médicale Latrille,clinic,None,None,4547977891,nodes,POINT (-3.999915 5.358161),453,4.7
Poly Clinic Deux Plateaux,clinic,None,None,4565106891,nodes,POINT (-3.9991093 5.3632444),308,3.3
Banque Atlantique,bank,None,None,4659805596,nodes,POINT (-3.9977994 5.3777157),421,4.5
Ola,fuel,None,None,4957320645,nodes,POINT (-3.9984067 5.3681251),189,1.8
Mobile Money,money_transfer,None,None,5931559498,nodes,POINT (-4.0049699 5.3772838),111,1.7
traditionnel,doctors,None,None,5931639149,nodes,POINT (-4.0037857 5.3746214),446,4.8
Cabinet soins infirmiers laraka,doctors,None,None,5931655205,nodes,POINT (-4.0046809 5.3731149),425,2.4
Mobile Money,money_transfer,None,None,5931732847,nodes,POINT (-4.0058721 5.3745626),116,3.3
Mobile Money,money_transfer,None,None,5931836954,nodes,POINT (-4.0055489 5.3758778),371,1.3
Mobile Money,money_transfer,None,None,5961524601,nodes,POINT (-4.0318745 5.4274072),127,2.7
Mobile Money,money_transfer,None,None,5961897719,nodes,POINT (-4.0231791 5.4273782),171,1.4
Centre médical Saint Yvette d'Abobo Sagbé palmeraie,doctors,None,None,5964045973,nodes,POINT (-4.0243596 5.4258525),230,1.1
Pharmacie Divine espérance,pharmacy,None,None,5964272753,nodes,POINT (-4.0240143 5.4245007),275,4.8
Mobile Money,money_transfer,None,None,5964665815,nodes,POINT (-4.02477 5.4290851),238,1.6
Clinique spirituel JHSG,clinic,None,None,5967146594,nodes,POINT (-4.022706 5.4265274),10,3.1
Mobile Money,money_transfer,None,None,5968797585,nodes,POINT (-4.0226497 5.4284499),416,2.2
Mobile Money,money_transfer,None,None,5973333762,nodes,POINT (-4.0239465 5.4230014),412,1.4
Mobile Money,money_transfer,None,None,5973449449,nodes,POINT (-4.0228919 5.426859),347,2.5
Mobile Money,money_transfer,None,None,5973450599,nodes,POINT (-4.0217183 5.4264927),90,1.5
Clinique Saint Pierre Legrand,clinic,None,None,6128454685,nodes,POINT (-3.9754121 5.3636784),103,1.8
Pharmacie Derrière rail,pharmacy,None,None,6281030718,nodes,POINT (-4.0241237 5.414263),205,3.2
Centre de santé le Social,doctors,None,None,6433898687,nodes,POINT (-4.019309 5.4199399),479,5.0
Centre de Santé Et D'Analyse Médicale,doctors,None,None,6440305999,nodes,POINT (-4.0018532 5.3584244),302,1.6
Dispensaire d'Abobo-Te,doctors,None,None,6625116026,nodes,POINT (-3.9958381 5.4128802),17,1.9
Centre médical Sainte Yvette d'Abobo Sagbe Palmeraie,doctors,None,None,6625150553,nodes,POINT (-4.0242107 5.4254646),262,2.3
Centre medical spécialisé,doctors,None,None,6781230064,nodes,POINT (-4.0009726 5.3632278),354,4.2
Pharmacie Saint Ambroise,pharmacy,None,None,7132761592,nodes,POINT (-3.9943137 5.3987813),221,4.9
Western Union,money_transfer,None,None,8592276936,nodes,POINT (-3.9688327 5.3855515),177,3.2
Mobile Money,money_transfer,None,None,8595820591,nodes,POINT (-4.0103853 5.4169734),440,1.3
Banque Atlantique,bank,None,None,8596279296,nodes,POINT (-3.9668207 5.3619922),230,3.8
Cabinet dentaire Ave Maria,dentist,None,None,6213092086,nodes,POINT (-3.9631445 5.3681321),211,3.3
Bazouma Goupe Médical,doctors,None,None,8586922375,nodes,POINT (-3.970586 5.3719495),45,2.2
Centre De Thermothérapie,clinic,None,None,8586929349,nodes,POINT (-3.9708486 5.3719905),217,1.8
Kiosque Aboki,restaurant,None,None,8984427947,nodes,POINT (-4.0079358 5.4066789),428,3.6
Garbadrome,food_court,None,None,8984427957,nodes,POINT (-4.0071109 5.4059305),343,1.3
Le Fief,restaurant,None,None,9015423487,nodes,POINT (-3.8951214 5.3538699),91,4.4
Marché,marketplace,None,None,11073555398,nodes,POINT (-4.9040081 6.0782241),400,1.1
Cabinet Dentaire,dentist,None,None,6469729882,nodes,POINT (-6.4563467 6.8816033),95,4.7
Pharmacie Appaul,pharmacy,None,None,6469812055,nodes,POINT (-6.4469549 6.8835911),148,1.8
Laboratoire Dentaire Fadkady,dentist,None,None,6472687682,nodes,POINT (-6.4511848 6.8676189),83,2.3
Pharmacie Jubilé,pharmacy,None,None,6475302153,nodes,POINT (-6.4406638 6.8961231),282,2.2
Infirmerie,doctors,None,None,6475928727,nodes,POINT (-6.4025764 6.8991727),294,3.2
Pharmacie Route d'Issia,pharmacy,None,None,6476121513,nodes,POINT (-6.4442472 6.8703604),453,4.9
Pharmacie du Progrès,pharmacy,None,None,6476121542,nodes,POINT (-6.4486514 6.8733935),93,5.0
Cabinet Dentaire TOURE,dentist,None,None,6522757559,nodes,POINT (-6.4470314 6.8854551),339,4.8
Clinique Sainte Famille,clinic,None,None,6522757560,nodes,POINT (-6.4568858 6.882522),39,2.9
Infirmerie privé la Grâce,doctors,None,None,6522757563,nodes,POINT (-6.45301 6.8708691),388,3.5
Infirmerie privé de Belle Ville,doctors,None,None,6522757568,nodes,POINT (-6.4575423 6.8778519),372,4.4
Clinique médicale Grâce Divine,clinic,None,None,6522757569,nodes,POINT (-6.4574598 6.8798531),13,3.2
Cabinet Dentaire du Grand Marché,dentist,None,None,6522757570,nodes,POINT (-6.4561529 6.881576),457,2.3
Clinique Sainte Vie,clinic,None,None,6524024109,nodes,POINT (-6.4514215 6.9097039),169,2.6
Banque Atlantique,bank,None,None,3171969801,nodes,POINT (-4.0199136 5.4274206),232,1.7
Pharmacie Matene,pharmacy,None,None,3311880924,nodes,POINT (-4.0205277 5.438138),128,3.6
Mobile Money,money_transfer,None,None,5962910961,nodes,POINT (-4.0497688 5.4303911),486,4.0
Mobile Money,money_transfer,None,None,5964013020,nodes,POINT (-4.0811943 5.4347221),83,3.0
Mobile Money,money_transfer,None,None,5964211201,nodes,POINT (-4.053717 5.4458646),449,3.3
Pharmacie Résidence Abobo PK18,pharmacy,None,None,5966690610,nodes,POINT (-4.050782 5.450402),320,3.7
Clinique Médical Biraya,doctors,None,None,5968822678,nodes,POINT (-4.0507961 5.4501254),306,4.5
Pharmacie La Mé,pharmacy,None,None,2468282590,nodes,POINT (-4.018439 5.4231124),89,4.1
Bicici,bank,None,None,2468285081,nodes,POINT (-4.015974 5.4225463),151,1.9
Pharmacie de l'Étoile,pharmacy,None,None,2468312981,nodes,POINT (-4.0198186 5.426908),457,4.2
Pharmacie de la Sogefiha,pharmacy,None,None,2899086939,nodes,POINT (-4.0124778 5.4339744),342,4.3
Pharmacie Belle Cité,pharmacy,None,None,3131355370,nodes,POINT (-4.0206899 5.4463775),305,4.7
Shell,fuel,None,None,4485201604,nodes,POINT (-4.0330605 5.4371738),329,1.0
Cité Médicale La Roseraie,doctors,None,None,4485218892,nodes,POINT (-4.025792 5.4328704),347,1.4
Pharmacie Route Akeikoi,pharmacy,None,None,4485222094,nodes,POINT (-4.0142266 5.4443899),414,1.9
Pharmacie Yarapha,pharmacy,None,None,4485222095,nodes,POINT (-4.0139304 5.4385494),315,4.0
Clinique médicale Les grâces,clinic,None,None,4485222096,nodes,POINT (-4.0399959 5.4388123),9,3.0
Mobile Money,money_transfer,None,None,5958423925,nodes,POINT (-4.0512863 5.44204),473,1.4
Mobile Money,money_transfer,None,None,5958423937,nodes,POINT (-4.0503576 5.4423066),388,4.9
Mobile Money,money_transfer,None,None,5958423939,nodes,POINT (-4.0503314 5.4422419),249,3.3
Mobile Money,money_transfer,None,None,5958424109,nodes,POINT (-4.0533295 5.4413494),378,2.9
Mobile Money,money_transfer,None,None,5958424134,nodes,POINT (-4.0511347 5.4384777),345,2.7
Mobile Money,money_transfer,None,None,5958424146,nodes,POINT (-4.0504159 5.4368542),416,2.2
ONG ADP Cabinet de Soin de Santé la Grâce,doctors,None,None,5958424154,nodes,POINT (-4.0490828 5.4362501),293,1.1
Mobile Money,money_transfer,None,None,5958424158,nodes,POINT (-4.0499029 5.435901),61,3.0
Mobile Money,money_transfer,None,None,5959442290,nodes,POINT (-4.0582191 5.4311755),100,4.4
Mobile Money,money_transfer,None,None,5959442304,nodes,POINT (-4.0596414 5.4356033),75,4.7
Mobile Money,money_transfer,None,None,5959442308,nodes,POINT (-4.0597989 5.4341253),338,3.0
Mobile Money,money_transfer,None,None,5959442342,nodes,POINT (-4.056349 5.4329738),89,3.5
Mobile Money,money_transfer,None,None,5960066976,nodes,POINT (-4.0606807 5.4434408),127,1.3
Mobile Money,money_transfer,None,None,5960066983,nodes,POINT (-4.0636754 5.443343),461,3.7
Centre Médical Mersena,doctors,None,None,5960161501,nodes,POINT (-4.0586134 5.4303758),180,3.9
Mobile Money,money_transfer,None,None,5960161543,nodes,POINT (-4.067808 5.4353783),252,2.8
Espace Médicale Limanya,doctors,None,None,5960161572,nodes,POINT (-4.0665226 5.4325239),188,1.2
Mobile Money,money_transfer,None,None,5960173781,nodes,POINT (-4.0572837 5.4289559),338,3.6
Centre de Santé Communautaire Abobo Anonkoua 3,doctors,None,None,5961009137,nodes,POINT (-4.0370229 5.435335),225,1.3
Mobile Money,money_transfer,None,None,5961173802,nodes,POINT (-4.0356564 5.4324051),164,4.5
Centre Médicale Grâce Maeva,doctors,None,None,5961173856,nodes,POINT (-4.0360835 5.4344478),261,4.4
Mobile Money,money_transfer,None,None,5961173869,nodes,POINT (-4.0339518 5.4339698),311,4.9
Mobile Money,money_transfer,None,None,5961250977,nodes,POINT (-4.0342154 5.4330599),123,3.1
ONG Comupasc centre de santé la Fraternité,doctors,None,None,5961253689,nodes,POINT (-4.0345185 5.4364657),217,3.9
Mobile Money,money_transfer,None,None,5961253702,nodes,POINT (-4.0325423 5.4366193),370,4.9
Mobile Money,money_transfer,None,None,5961283530,nodes,POINT (-4.0293787 5.4355652),484,2.1
Mobile Money,money_transfer,None,None,5961343229,nodes,POINT (-4.0351649 5.4326708),361,4.9
Mobile Money,money_transfer,None,None,5962937346,nodes,POINT (-4.0485504 5.4323523),143,1.1
Centre Médicale ONG DAZ,doctors,None,None,5962988713,nodes,POINT (-4.0382236 5.4278207),463,1.2
Mobile Money,money_transfer,None,None,5963809690,nodes,POINT (-4.0509993 5.4475874),219,3.5
Centre Médical Union,doctors,None,None,5963809709,nodes,POINT (-4.0519702 5.4491191),381,2.0
Mobile Money,money_transfer,None,None,5963809723,nodes,POINT (-4.0527642 5.4500162),374,5.0
Clinique,clinic,None,None,5963966933,nodes,POINT (-4.0328971 5.4290614),60,2.8
Mobile Money,money_transfer,None,None,5964013050,nodes,POINT (-4.0774895 5.4318911),14,1.6
Mobile Money,money_transfer,None,None,5964013071,nodes,POINT (-4.0751955 5.4312416),235,2.2
Mobile Money,money_transfer,None,None,5964014287,nodes,POINT (-4.0766972 5.4290951),304,4.9
Mobile Money,money_transfer,None,None,5964014304,nodes,POINT (-4.076314 5.4285527),484,3.3
Centre de Santé Marie,doctors,None,None,5964153222,nodes,POINT (-4.0625663 5.4505252),139,4.3
Cabinet De Soins Cheikh Ahmad Tijani,doctors,None,None,5964153300,nodes,POINT (-4.0595381 5.4509798),269,2.3
Centre Médical Bincadi,doctors,None,None,5964153349,nodes,POINT (-4.0633131 5.4552003),207,2.5
Mobile Money,money_transfer,None,None,5964211205,nodes,POINT (-4.0533754 5.4460989),80,4.0
Mobile Money,money_transfer,None,None,5964211215,nodes,POINT (-4.0523417 5.446203),358,2.3
Clinique Médicale,doctors,None,None,5964319405,nodes,POINT (-4.0530062 5.4481608),214,4.6
Mobile Money,money_transfer,None,None,5964319474,nodes,POINT (-4.0537063 5.4439231),434,4.9
Mobile Money,money_transfer,None,None,5964359383,nodes,POINT (-4.0689084 5.4381105),498,3.7
Mobile Money,money_transfer,None,None,5964359591,nodes,POINT (-4.0686479 5.4373529),255,2.2
Centre Medical ACID,doctors,None,None,5964359599,nodes,POINT (-4.0710072 5.4361373),288,1.9
Mobile Money,money_transfer,None,None,5964359625,nodes,POINT (-4.069009 5.4345706),295,4.1
Mobile Money,money_transfer,None,None,5964359626,nodes,POINT (-4.0687012 5.4345586),212,3.4
Mobile Money,money_transfer,None,None,5964359644,nodes,POINT (-4.0741712 5.4324835),418,3.8
Mobile Money,money_transfer,None,None,5964359654,nodes,POINT (-4.0753826 5.4319865),313,4.4
Mobile Money,money_transfer,None,None,5964359673,nodes,POINT (-4.0775438 5.4298878),15,4.7
Mobile Money,money_transfer,None,None,5964467834,nodes,POINT (-4.0563013 5.4451413),209,4.7
Mobile Money,money_transfer,None,None,5964467844,nodes,POINT (-4.0565344 5.4454393),395,4.4
Cabinet Médical Sainte Jeanne d'Arc,doctors,None,None,5964640503,nodes,POINT (-4.0591089 5.4494351),163,1.8
Centre de Santé,doctors,None,None,5964640552,nodes,POINT (-4.060722 5.4458819),225,3.5
